11/20/2020, 16:32:59	11/20/2020, 21:03:00	PRNewswire -All News Releases	Kodiak Sciences Announces Closing of $645.0 Million Public Offering of Common Stock and Full Exercise of Underwriters' Option to Purchase Additional Shares	https://www.prnewswire.com:443/news-releases/kodiak-sciences-announces-closing-of-645-0-million-public-offering-of-common-stock-and-full-exercise-of-underwriters-option-to-purchase-additional-shares-301178117.html	PALO ALTO, Calif., Nov. 20, 2020 /PRNewswire/ -- Kodiak Sciences Inc. (Nasdaq: KOD), a biopharmaceutical company committed to researching, developing and commercializing transformative therapeutics to treat high prevalence retinal diseases, today announced the closing of its previously...	(Possible_Funding /IPOs)	Not Computed	('Kodiak Sciences Announces', 'ORG')('$645.0 Million', 'MONEY')	-
11/20/2020, 16:33:01	11/20/2020, 17:38:00	PRNewswire -Energy	Stoneway Capital Corporation and Mezzanine Lenders Amend the Terms of New Notes and the Restructuring Support Agreement Entered into with Ad Hoc Group of Noteholders to Effect the Restructuring of Existing Notes	https://www.prnewswire.com:443/news-releases/stoneway-capital-corporation-and-mezzanine-lenders-amend-the-terms-of-new-notes-and-the-restructuring-support-agreement-entered-into-with-ad-hoc-group-of-noteholders-to-effect-the-restructuring-of-existing-notes-301178186.html	TORONTO, Nov. 20, 2020 /PRNewswire/ -- Stoneway Capital Corporation ("Stoneway," and together with its subsidiaries and parent entities, the "Company") and an ad hoc group of note holders (the "Consenting Holders") holding a substantial majority of 10.000% Senior Secured Notes due 2027...	(Bankruptcy)	Not Computed	('Stoneway Capital Corporation', 'ORG')('the Restructuring Support Agreement Entered', 'LAW')('Ad Hoc Group of Noteholders', 'ORG')	-
11/20/2020, 16:33:02	11/20/2020, 13:30:00	PRNewswire -Telecomm­unications	OneWeb Successfully Emerges From Chapter 11, Announces New CEO And Recommences Satellite Launches	https://www.prnewswire.com:443/news-releases/oneweb-successfully-emerges-from-chapter-11-announces-new-ceo-and-recommences-satellite-launches-301178060.html	LONDON, Nov. 20, 2020 /PRNewswire/ -- OneWeb, the Low Earth Orbit (LEO) broadband satellite communications company, announces its emergence from U.S. Chapter 11 bankruptcy protection and achievement of all relevant regulatory approvals. A consortium of UK Government (through the UK...	(Bankruptcy)	Not Computed	('Chapter 11', 'LAW')	-
11/20/2020, 16:33:06	11/20/2020, 20:49:32	BusinessJournal	The week in Valley bankruptcies: Systems Integrators, Gaston Enterprises	https://www.bizjournals.com/phoenix/news/2020/11/20/valley-bankruptcies-systems-integrators-gaston.html?ana=brss_1028	For the year, Phoenix has recorded 70 business bankruptcy filings.	(Bankruptcy)	Not Computed	('The week', 'DATE')('Valley', 'LOC')('Systems Integrators', 'ORG')('Gaston Enterprises', 'ORG')	-
11/20/2020, 16:33:06	11/20/2020, 19:33:04	BusinessJournal	Former parent of Sport & Health gyms files for Chapter 7 bankruptcy	https://www.bizjournals.com/washington/news/2020/11/20/former-sport-health-gyms-parent-files-bankruptcy.html?ana=brss_1028	None of the Sport & Health locations will shut down as a result of the filing.	(Bankruptcy)	Not Computed	('Sport & Health', 'ORG')('Chapter 7', 'LAW')	-
11/20/2020, 16:33:06	11/20/2020, 19:16:44	BusinessJournal	The week in bankruptcies: Ace Holding LLC	https://www.bizjournals.com/albany/news/2020/11/20/the-week-in-bankruptcies-ace-holding-llc.html?ana=brss_1028	This week in Albany business bankruptcies include Ace Holding LLC. For the year, Albany has recorded 9 business bankruptcy filings.	(Bankruptcy)	Not Computed	('The week', 'DATE')('Ace Holding LLC', 'PERSON')	-
11/20/2020, 16:33:06	11/20/2020, 18:21:37	BusinessJournal	Oasis Petroleum completes bankruptcy	https://www.bizjournals.com/houston/news/2020/11/20/oasis-petroleum-completes-bankruptcy.html?ana=brss_1028	The company has a new set of investors, and a new board of directors to match.	(Bankruptcy)	Not Computed		-
11/20/2020, 16:33:06	11/20/2020, 17:32:29	BusinessJournal	Bay Area e-commerce marketplace plans to raise $1B in IPO	https://www.bizjournals.com/sanjose/news/2020/11/20/bay-area-e-commerce-marketplace-files-for-ipo.html?ana=brss_1028	The e-commerce platform company is one of several Bay Area tech companies to file for an IPO in the past several weeks.	(Funding /IPOs)	Not Computed	('Bay Area', 'LOC')('1B', 'MONEY')	-
11/20/2020, 16:33:06	11/20/2020, 16:12:24	BusinessJournal	Bay Area e-commerce marketplace Wish files for $1B IPO	https://www.bizjournals.com/sanfrancisco/news/2020/11/20/bay-area-e-commerce-marketplace-files-for-ipo.html?ana=brss_1028	The e-commerce platform company is one of several Bay Area tech companies to file for an IPO in the past several weeks.	(IPOs)	Not Computed	('Bay Area', 'LOC')('1B', 'MONEY')	-
11/20/2020, 16:33:06	11/20/2020, 15:22:22	BusinessJournal	The week in bankruptcies: Eagle Pressure Control files Chapter 11 in Houston	https://www.bizjournals.com/houston/news/2020/11/20/the-week-in-bankruptcies-eagle-pressure-control.html?ana=brss_1028	Year to date through Nov. 13, 2020, the court recorded 440 Chapter 7 or Chapter 11 business bankruptcy filings, a 116% increase from the same span the prior year.	(Bankruptcy)	Not Computed	('The week', 'DATE')('Eagle Pressure Control', 'ORG')('Chapter 11', 'LAW')('Houston', 'GPE')	-
11/20/2020, 16:33:06	11/20/2020, 14:04:18	BusinessJournal	After bankruptcy, Tech 3443 development back on	https://www.bizjournals.com/austin/news/2020/11/20/tech-3443-gets-council-rezoning-approval.html?ana=brss_1028	The long-delayed redevelopment of an East Austin corporate campus has been granted a rezoning request from City Council after making it through a bitter bankruptcy sale. The developer intends to develop a seven-building, multi-use campus at the site, anchored by a pair of 40-story buildings.	(Bankruptcy)	Not Computed	('3443', 'CARDINAL')	-
11/20/2020, 16:33:06	11/20/2020, 12:39:39	BusinessJournal	$47M invested, $47,000 left for creditors: HealthSpot bankruptcy winding down	https://www.bizjournals.com/columbus/news/2020/11/20/healthspot-bankruptcy-winding-down.html?ana=brss_1028	The HealthSpot bankruptcy is winding down after nearly five years. Here's how much is left to pay $24 million in unsecured creditors' claims.	(Funding /Bankruptcy)	Not Computed	('47M', 'ORG')('47,000', 'MONEY')	-
11/20/2020, 16:33:06	11/20/2020, 12:22:04	BusinessJournal	The week in bankruptcies: Machine shop near Wilmington goes Ch. 11	https://www.bizjournals.com/triangle/news/2020/11/20/the-week-in-bankruptcies-manufacturing-methods-llc.html?ana=brss_1028	A machine shop near Wilmington has filed for bankruptcy with debts up to $2.5 million.	(Bankruptcy)	Not Computed	('The week', 'DATE')('Wilmington', 'GPE')('11', 'CARDINAL')	-
11/20/2020, 16:33:06	11/20/2020, 11:57:36	BusinessJournal	The week in bankruptcies: Sutton's Inc.	https://www.bizjournals.com/dayton/news/2020/11/20/the-week-in-bankruptcies-suttons-inc.html?ana=brss_1028	This week in Dayton business bankruptcies include Sutton's Inc.. For the year, Dayton has recorded 5 business bankruptcy filings.	(Bankruptcy)	Not Computed	('The week', 'DATE')("Sutton's Inc.", 'ORG')	-
11/20/2020, 16:33:06	11/20/2020, 11:43:53	BusinessJournal	The week in bankruptcies: Bay Inn & Suites of Loxley, FL Sunshine Services of Tampa and six more	https://www.bizjournals.com/tampabay/news/2020/11/20/the-week-in-bankruptcies-bay-inn-suites-of-loxley-inc-fl-sunshine-services-of-ta.html?ana=brss_1028	For the year, Tampa has recorded 115 business bankruptcy filings.	(Bankruptcy)	Not Computed	('The week', 'DATE')('Bay Inn & Suites', 'ORG')('Loxley', 'GPE')('FL Sunshine Services', 'ORG')('Tampa', 'GPE')('six', 'CARDINAL')	-
11/20/2020, 16:33:06	11/20/2020, 10:00:00	BusinessJournal	The week in bankruptcies: 7 entities in Greater Washington	https://www.bizjournals.com/washington/news/2020/11/20/the-week-in-bankruptcies-clubx-llc-bgf-services-llc-and-5-more.html?ana=brss_1028	For the year, the Washington region has recorded 109 business bankruptcy filings.	(Bankruptcy)	Not Computed	('The week', 'DATE')('7', 'CARDINAL')('Greater Washington', 'GPE')	-
11/20/2020, 16:33:06	11/20/2020, 02:16:38	BusinessJournal	San Mateo videogame company Roblox files for $1B IPO amid industry surge	https://www.bizjournals.com/sanjose/news/2020/11/19/games-company-roblox-files-for-ipo.html?ana=brss_1028	As it races to the public markets before the year closes out, investors may wonder if it will be another rocket ride IPO like game engine company Unity.	(IPOs)	Not Computed	('San Mateo', 'GPE')('1B', 'MONEY')	-
11/20/2020, 16:33:06	11/20/2020, 02:10:23	BusinessJournal	Peninsula video game company Roblox files for IPO amid industry surge	https://www.bizjournals.com/sanfrancisco/news/2020/11/19/games-company-roblox-files-for-ipo.html?ana=brss_1028	The IPO could double the company's most recent valuation.	(IPOs)	Not Computed	('Roblox', 'NORP')	-
11/20/2020, 16:33:06	11/19/2020, 21:53:08	BusinessJournal	Colorado mining company seeks Chapter 11, pre-packaged sale of massive molybdenum mine	https://www.bizjournals.com/denver/news/2020/11/19/general-moly-chapter-11-transaction-mt-hope-steel.html?ana=brss_1028	The company calls its Mt. Hope site one of the largest moly deposits worldwide. A Denver-based fund leads acquisition.	(Possible_M&A /Bankruptcy)	Not Computed	('Colorado', 'GPE')('Chapter 11', 'LAW')	-
11/20/2020, 16:33:06	11/19/2020, 21:03:25	BusinessJournal	PayPal co-founder to hit the markets again, this time with fintech Affirm IPO	https://www.bizjournals.com/sanjose/news/2020/11/19/affirm-files-ipo.html?ana=brss_1028	Max Levchin is going for round two in hitting the opening bell with another Bay Area startup.	(IPOs)	Not Computed	('PayPal co-founder', 'PERSON')	-
11/20/2020, 16:33:06	11/19/2020, 18:15:37	BusinessJournal	TRYP by Wyndham hotel in Bay Harbor faces $25M foreclosure	https://www.bizjournals.com/southflorida/news/2020/11/19/tryp-by-wyndham-bay-harbor-foreclosure-lawsuit.html?ana=brss_1028	The hotel was completed in 2018.	(Bankruptcy)	Not Computed	('Wyndham', 'PERSON')('Bay Harbor', 'LOC')('25', 'MONEY')	-
11/20/2020, 16:33:06	11/19/2020, 17:48:11	BusinessJournal	Two 'blank check' IPOs — including 2nd from Reid Hoffman and Mark Pincus — raise $300M	https://www.bizjournals.com/sanfrancisco/news/2020/11/19/2-more-blank-check-ipos-raise.html?ana=brss_1028	It's been a record year for this type of IPO, in which money is raised by investors who then go looking for private companies to take public.	(Funding /IPOs)	Not Computed	('Two', 'CARDINAL')('2nd', 'ORDINAL')('Reid Hoffman', 'PERSON')('Mark Pincus', 'ORG')('300', 'MONEY')	-
11/20/2020, 16:33:06	11/19/2020, 16:55:17	BusinessJournal	The week in bankruptcies: Praxis Capital Group LLC, Whoa Networks Inc. and 10 more	https://www.bizjournals.com/southflorida/news/2020/11/19/the-week-in-bankruptcies-praxis-capital-group-llc-whoa-networks-inc-lead-and-10-.html?ana=brss_1028	For the year, area courts have recorded 211 business bankruptcy filings.	(Bankruptcy)	Not Computed	('The week', 'DATE')('Praxis Capital Group LLC', 'ORG')('Networks Inc.', 'ORG')('10', 'CARDINAL')	-
11/20/2020, 16:33:06	11/19/2020, 16:02:08	BusinessJournal	2 'blank check' IPOs — including 2nd from Reid Hoffman and Mark Pincus — raise $300M	https://www.bizjournals.com/sanjose/news/2020/11/19/2-more-blank-check-ipos-raise.html?ana=brss_1028	It's been a record year for this type of IPO, in which money is raised by investors who then go looking for private companies to take public.	(Funding /IPOs)	Not Computed	('2', 'CARDINAL')('2nd', 'ORDINAL')('Reid Hoffman', 'PERSON')('Mark Pincus', 'ORG')('300', 'MONEY')	-
11/20/2020, 16:33:06	11/19/2020, 14:51:32	BusinessJournal	This week in bankruptcies: Z-Line Designs Inc., Zenanli Parking Inc. and 4 more	https://www.bizjournals.com/sanfrancisco/news/2020/11/19/the-week-in-bankruptcies-z-line-designs-inc-zenanli-parking-inc-and-4-more.html?ana=brss_1028	This week in San Francisco business bankruptcies includes Z-Line Designs Inc., Zenanli Parking Inc. and more. For the year, San Francisco has recorded 91 business bankruptcy filings.	(Bankruptcy)	Not Computed	('This week', 'DATE')('Z-Line Designs Inc.', 'ORG')('Zenanli Parking Inc.', 'ORG')('4', 'CARDINAL')	-
11/20/2020, 16:33:06	11/19/2020, 13:23:42	BusinessJournal	The week in bankruptcies: Machinery installer and IT consultant	https://www.bizjournals.com/jacksonville/news/2020/11/19/the-week-in-bankruptcies-hunter-machinery-installations-inc-and-ps-consulting-ll.html?ana=brss_1028	This week in Jacksonville business bankruptcies include Hunter Machinery Installations Inc. and PS Consulting LLC. For the year, Jacksonville has recorded 55 business bankruptcy filings.	(Bankruptcy)	Not Computed	('The week', 'DATE')	-
11/20/2020, 16:33:06	11/19/2020, 12:59:11	BusinessJournal	The week in bankruptcies: Factory Sports Training dba USA Fitness	https://www.bizjournals.com/pittsburgh/news/2020/11/19/the-week-in-bankruptcies-factory-sports-training-dba-usa-fitness.html?ana=brss_1028	This week in Pittsburgh business bankruptcies include Factory Sports Training dba USA Fitness. For the year, Pittsburgh has recorded 37 business bankruptcy filings.	(Bankruptcy)	Not Computed	('The week', 'DATE')('Factory Sports Training', 'ORG')	-
11/20/2020, 16:33:06	11/19/2020, 12:08:41	BusinessJournal	Raleigh taco restaurant files for bankruptcy, doesn't plan to close	https://www.bizjournals.com/triangle/news/2020/11/19/raleigh-taco-restaurant-files-for-bankruptcy.html?ana=brss_1028	A taco restaurant in south Raleigh has filed for bankruptcy, but it says it's staying open.	(Bankruptcy)	Not Computed		-
11/20/2020, 16:33:06	11/19/2020, 11:56:19	BusinessJournal	The week in bankruptcies: Rust Environmental Group Inc.	https://www.bizjournals.com/nashville/news/2020/11/19/the-week-in-bankruptcies-rust-environmental-group-inc.html?ana=brss_1028	This week in Nashville business bankruptcies includes Rust Environmental Group Inc. For the year, Nashville has recorded 54 business bankruptcy filings.	(Bankruptcy)	Not Computed	('The week', 'DATE')('Rust Environmental Group Inc.', 'ORG')	-
11/20/2020, 16:33:06	11/19/2020, 11:00:00	BusinessJournal	The week in bankruptcies: A-1 Auto Glass Inc.	https://www.bizjournals.com/triad/news/2020/11/19/the-week-in-bankruptcies-a-1-auto-glass-inc.html?ana=brss_1028	This week in business bankruptcies include A-1 Auto Glass Inc. For the year, Greensboro has recorded 21 business bankruptcy filings.	(Bankruptcy)	Not Computed	('The week', 'DATE')	-
11/20/2020, 16:33:06	11/19/2020, 06:56:29	BusinessJournal	The week in bankruptcies: Capitol Hill/First Hill Development LLC.	https://www.bizjournals.com/seattle/news/2020/11/18/the-week-in-bankruptcies-capitol-hill-first-hill-development-llc.html?ana=brss_1028	This week in Seattle business bankruptcies include Capitol Hill/First Hill Development LLC. For the year, Seattle has recorded 55 business bankruptcy filings.	(Bankruptcy)	Not Computed	('The week', 'DATE')('Capitol Hill/First Hill Development LLC', 'ORG')	-
11/20/2020, 16:33:06	11/18/2020, 19:03:52	BusinessJournal	Behind the deal: How Gulfport Energy ended up in bankruptcy	https://www.bizjournals.com/houston/news/2020/11/18/how-gulfport-ended-up-in-bankruptcy.html?ana=brss_1028	The company was already dealing with a troubled balance sheet at the start of 2020.	(Bankruptcy)	Not Computed	('How Gulfport Energy', 'ORG')	-
11/20/2020, 16:33:06	11/18/2020, 17:30:51	BusinessJournal	Former Gilead CEO lands on board of East Bay gene therapy company seeking $75M IPO	https://www.bizjournals.com/sanjose/news/2020/11/18/gilead-john-milligan-4d-molecular-therapeutics.html?ana=brss_1028	4D Molecular Therapeutics' gene therapies are mainly focused on the eyes, but includes potential one-and-done treatments for Fabry disease and cystic fibrosis.	(Possible_Funding /IPOs)	Not Computed	('Gilead', 'ORG')('East Bay', 'LOC')('75', 'MONEY')	-
11/20/2020, 16:33:06	11/18/2020, 17:19:47	BusinessJournal	Francesca's to close around 140 stores, still exploring possible bankruptcy	https://www.bizjournals.com/milwaukee/news/2020/11/18/francescas-to-close-around-140-stores.html?ana=brss_1028	"If the company is unable to raise sufficient additional capital to continue to fund operations and pay its obligations, the company will likely need to seek a restructuring under the protection of applicable bankruptcy laws," Francesca's said in an SEC filing.	(Bankruptcy)	Not Computed	('Francesca', 'PERSON')('around 140', 'CARDINAL')	-
11/20/2020, 16:33:06	11/18/2020, 16:30:18	BusinessJournal	Cresa's Tom Birnbach named president as part of larger restructuring	https://www.bizjournals.com/washington/news/2020/11/18/birnbach-named-president-at-cresa.html?ana=brss_1028	The move is part of a reorganization at the tenant representation firm.	(Bankruptcy)	Not Computed	('Cresa', 'GPE')('Tom Birnbach', 'PERSON')	-
11/20/2020, 16:33:06	11/18/2020, 14:35:03	BusinessJournal	Former Gilead CEO lands on board of East Bay gene therapy company seeking $75M IPO	https://www.bizjournals.com/sanfrancisco/news/2020/11/18/gilead-john-milligan-4d-molecular-therapeutics.html?ana=brss_1028	4D Molecular Therapeutics' gene therapies are mainly focused on the eyes, but includes potential one-and-done treatments for Fabry disease and cystic fibrosis.	(Possible_Funding /IPOs)	Not Computed	('Gilead', 'ORG')('East Bay', 'LOC')('75', 'MONEY')	-
11/20/2020, 16:33:06	11/18/2020, 13:43:33	BusinessJournal	Robinhood makes moves to prepare for an IPO early next year	https://www.bizjournals.com/denver/news/2020/11/18/robinhood-makes-moves-to-prepare-for-an-ipo-early.html?ana=brss_1028	The Bay-area online investment company with a strong Denver presence is valued at about $11.7 billion after raising nearly $1.3 billion in two rounds of funding during this year's pandemic.	(IPOs)	Not Computed	('early next year', 'DATE')	-
11/20/2020, 16:33:06	11/17/2020, 22:19:41	BusinessJournal	Guitar Center announces plan to file for bankruptcy	https://www.bizjournals.com/losangeles/news/2020/11/17/guitar-center-to-file-chapter-11.html?ana=brss_1028	The Los Angeles-based national musical instruments superstore has 300 stores throughout the country.	(Bankruptcy)	Not Computed	('Guitar Center', 'ORG')	-
11/20/2020, 16:33:06	11/17/2020, 22:13:00	BusinessJournal	Reel Tyme Marketing Services Inc. files for Chapter 11 bankruptcy protection	https://www.bizjournals.com/orlando/news/2020/11/17/reel-tyme-marketing-services-files-chapter-11.html?ana=brss_1028	Commercial Chapter 11 bankruptcy filings — where businesses seek to reorganize their debt — jumped 33% nationally through the first nine months of 2020.	(Bankruptcy)	Not Computed	('Reel Tyme Marketing Services Inc.', 'ORG')('Chapter 11', 'LAW')	-
11/20/2020, 16:33:31	11/20/2020, 10:58:40	PEHub	PE-backed Sotera Health debuts IPO	https://www.pehub.com/pe-backed-sotera-health-debuts-ipo/	Sotera Health, a provider of sterilization solutions, lab testing and advisory services for the healthcare industry, has raised about $1.1 billion for its IPO after pricing its 46.6 million shares at $23 per share.	(IPOs)	Not Computed	('PE', 'ORG')('Sotera Health', 'ORG')	-
11/20/2020, 16:33:39	11/19/2020, 11:39:42	PEHub	Consonance-HFW debuts IPO	https://www.pehub.com/consonance-hfw-debuts-ipo/	Consonance-HFW Acquisition Corp, a biotech-focused blank check company, has raised $80 million for its IPO after pricing its 8 million shares at $10 per share.	(IPOs)	Not Computed		-
11/20/2020, 16:33:47	11/20/2020, 16:33:47	Fortune	 Yatsen, the Chinese cosmetics firm, raised $617 million in its IPO. Backers include Hillhouse Capital, Sequoia Capital, Tiger Global Management, Boyu Capital, and Chinese Culture Group. Read more.	https://www.sec.gov/Archives/edgar/data/1819580/000119312520282237/d57580df1.htm		(Funding /Possible_Funding /IPOs)	Not Computed	('Yatsen', 'PERSON')('Chinese', 'NORP')('$617 million', 'MONEY')('Hillhouse Capital,', 'ORG')('Sequoia Capital', 'ORG')('Tiger Global Management', 'ORG')('Boyu Capital', 'ORG')('Chinese Culture Group', 'ORG')	-
11/20/2020, 16:33:47	11/20/2020, 16:33:47	Fortune	 Perella Weinberg Partners, the New York-based investment bank, is looking to IPO via merger with a SPAC, Reuters says citing sources. The firm is expected to fetch a $1 billion valuation. Read more.	https://www.reuters.com/article/us-perella-weinberg-ipo/perella-weinberg-to-seek-ipo-through-blank-check-firm-source-idUSKBN27Z37Q		(M&A /Funding /IPOs)	Not Computed	('Perella Weinberg Partners', 'ORG')('New York', 'GPE')('SPAC', 'ORG')('Reuters', 'ORG')('$1 billion', 'MONEY')	-
11/20/2020, 16:34:18	09/25/2020, 00:00:00	PEProfessional	Paul Hastings Sees Active IPO Market	https://peprofessional.com/2020/09/paul-hastings-sees-active-ipo-market/	While the U.S. IPO market ground to a halt this spring due to the outbreak of the COVID-19 pandemic, beginning in May the market came roaring back, allowing companies with IPO plans in the pipeline before the start of the pandemic to access the market. The summer resurgence has set the stage for an active […]	(IPOs)	Not Computed	('Paul Hastings', 'PERSON')	-
11/20/2020, 16:34:31	11/18/2020, 00:00:00	Crunchbase News-Business	Affirm’s IPO Filing Reveals Nearly A Third Of Its Revenue Comes From A Single Customer	https://news.crunchbase.com/news/affirm-s1-ipo/	Affirm, the fintech startup known for providing installment loans to shoppers, publicly filed its S-1 with the United States Securities and Exchange...	(IPOs)	Not Computed		-
11/20/2020, 16:34:31	11/13/2020, 00:00:00	Crunchbase News-Business	DoorDash’s IPO Filing Reveals Revenue, Losses, Market Share	https://news.crunchbase.com/news/doordashs-ipo-filing-reveals-revenue-losses-market-share/	The filing reveals a 226 percent increase in revenue over the past nine months, largely driven by the global pandemic.	(IPOs)	Not Computed		-
11/20/2020, 16:34:31	11/06/2020, 00:00:00	Crunchbase News-Business	Lending Platform Upstart’s IPO Filing Reveals Earnings, Ownership	https://news.crunchbase.com/news/inside-upstarts-s-1-earnings-ownership/	Upstart intends to raise $100 million.	(Possible_M&A /IPOs)	Not Computed		-
11/20/2020, 16:34:33	11/19/2020, 00:00:00	Crunchbase News-Venture	Roblox Had ‘Rapid’ Revenue Growth Due to COVID-19, Its IPO Filing Reveals, But Growing Losses Too	https://news.crunchbase.com/news/what-to-know-leading-up-to-roblox-expected-ipo/	Online game platform Roblox filed to go public on Thursday, revealing explosive revenue growth but increasing losses as well as the COVID-19 pandemic...	(IPOs)	Not Computed		-
